,case_id,date,state,latitude,longitude,drunk_drivers,fatalities,State
4291,61957,2016-12-03,6,35.43440278,-120.87769444,0,1,California
11387,160219,2016-12-03,16,43.68465556,-116.41371944,0,1,Idaho
24945,400564,2016-12-03,40,36.16145,-95.97556389,1,1,Oklahoma
6257,80534,2016-12-03,8,39.89972222,-105.0248,0,1,Colorado
1808,40806,2016-12-03,4,33.49817778,-111.90971389,0,1,Arizona
1807,40805,2016-12-03,4,32.24272778,-110.80294444,0,1,Arizona
4289,61955,2016-12-03,6,34.81195278,-117.04248889,1,1,California
5240,62912,2016-12-03,6,33.72988611,-118.03733889,0,1,California
19984,330125,2016-12-03,33,42.90232222,-70.90956389,0,2,New Hampshire
5161,62833,2016-12-03,6,33.97651667,-118.36072778,1,1,California
12324,170984,2016-12-03,17,42.0223,-88.28826944,1,1,Illinois
25340,410333,2016-12-03,41,45.8978,-123.67910833,0,2,Oregon
5213,62885,2016-12-03,6,34.1356,-117.3716,0,1,California
23189,371317,2016-12-03,37,35.60885,-77.41052778,1,1,North Carolina
5219,62891,2016-12-03,6,34.06310278,-117.277075,0,1,California
19119,290821,2016-12-03,29,37.26225,-93.26991667,0,1,Missouri
31714,483208,2016-12-03,48,30.22502778,-98.79687222,0,4,Texas
19118,290820,2016-12-03,29,38.26736111,-94.35763889,0,1,Missouri
17232,260891,2016-12-03,26,46.042325,-84.09226389,1,1,Michigan
9129,122579,2016-12-03,12,30.96358056,-86.44095556,0,1,Florida
4544,62214,2016-12-03,6,38.64281667,-121.58477778,1,1,California
20522,340539,2016-12-03,34,40.21675556,-74.76025833,0,1,New Jersey
9363,122835,2016-12-03,12,27.9962,-82.33158889,0,1,Florida
9119,122567,2016-12-03,12,26.71519444,-81.92882778,0,1,Florida
12400,171062,2016-12-03,17,41.74274722,-87.57580278,2,1,Illinois
9117,122564,2016-12-03,12,28.97388056,-81.55525833,0,1,Florida
20509,340526,2016-12-03,34,39.016275,-74.91900556,0,1,New Jersey
5332,63004,2016-12-03,6,37.73136944,-122.45572222,0,1,California
4700,62371,2016-12-03,6,41.86568056,-122.56455,1,1,California
4877,62549,2016-12-03,6,34.25168056,-118.42963056,0,1,California
23327,380098,2016-12-03,38,47.97391389,-102.70300833,0,1,North Dakota
28488,470881,2016-12-03,47,36.42023056,-87.05476944,1,1,Tennessee
23326,380097,2016-12-03,38,48.21280833,-98.66011667,1,1,North Dakota
28517,470910,2016-12-03,47,35.178025,-89.97525556,0,1,Tennessee
28524,470917,2016-12-03,47,36.50036944,-84.23031111,0,1,Tennessee
19072,290773,2016-12-03,29,38.55782222,-90.28481389,1,1,Missouri
19073,290774,2016-12-03,29,38.699625,-90.219125,0,1,Missouri
28572,470965,2016-12-03,47,35.20446944,-89.78481389,0,1,Tennessee
5319,62991,2016-12-03,6,35.35387222,-119.01188333,1,1,California
10961,131333,2016-12-03,13,34.59019444,-84.74241944,1,1,Georgia
31717,483211,2016-12-03,48,30.52559722,-97.63031667,0,1,Texas
18316,280631,2016-12-03,28,31.32735833,-89.29482778,0,1,Mississippi
1852,40852,2016-12-03,4,99.9999,999.9999,1,1,Arizona
33500,530478,2016-12-03,53,47.23308611,-119.87238889,1,1,Washington
27440,450851,2016-12-03,45,32.73121944,-80.08366944,1,1,South Carolina
34436,560098,2016-12-03,56,44.0232,-106.6423,0,1,Wyoming
31639,483132,2016-12-03,48,30.02050833,-95.10015278,0,2,Texas
10960,131332,2016-12-03,13,33.00719444,-81.6142,1,1,Georgia
21747,360835,2016-12-03,36,42.08941944,-75.91795,0,1,New York
1855,40855,2016-12-03,4,33.55313056,-112.15148333,1,1,Arizona
13871,200347,2016-12-03,20,37.389175,-97.32501389,0,4,Kansas
1856,40856,2016-12-03,4,32.76299722,-111.659075,0,1,Arizona
2349,50484,2016-12-03,5,36.17648889,-94.55987222,0,1,Arkansas
31764,483258,2016-12-03,48,29.81215278,-95.31709444,1,1,Texas
813,10821,2016-12-03,1,31.25814167,-85.43454167,0,1,Alabama
21738,360826,2016-12-03,36,40.71556944,-73.82632222,1,1,New York
21739,360827,2016-12-03,36,43.17598056,-76.83904444,0,1,New York
814,10822,2016-12-03,1,34.74921944,-86.7651,1,1,Alabama
21740,360828,2016-12-03,36,43.32405278,-76.56314444,1,1,New York
2345,50480,2016-12-03,5,34.18018611,-91.85903333,0,1,Arkansas
4293,61959,2016-12-03,6,40.06283333,-122.15665833,1,1,California
13872,200348,2016-12-03,20,39.03013333,-95.11695556,0,1,Kansas
13499,190329,2016-12-03,19,40.99861111,-93.73326111,0,3,Iowa
31637,483130,2016-12-03,48,29.80169722,-94.65759167,0,1,Texas
13099,180726,2016-12-03,18,40.47805556,-85.93469167,1,2,Indiana
13101,180728,2016-12-03,18,38.32515556,-86.09615833,0,1,Indiana
13097,180724,2016-12-03,18,41.51603056,-87.25895278,0,1,Indiana
23132,371260,2016-12-03,37,35.80018333,-77.68640556,1,1,North Carolina
31638,483131,2016-12-03,48,31.89574444,-95.15891111,1,1,Texas
1854,40854,2016-12-03,4,99.9999,999.9999,0,1,Arizona
33507,530485,2016-12-03,53,47.91617778,-122.79250833,1,1,Washington
17319,260978,2016-12-03,26,42.74088333,-84.51095556,0,1,Michigan
13517,190347,2016-12-03,19,41.27550556,-95.87815556,0,1,Iowa
1853,40853,2016-12-03,4,32.82123611,-111.56679444,1,1,Arizona
9636,123119,2016-12-04,12,28.18005556,-81.83086111,0,1,Florida
34437,560099,2016-12-04,56,41.7422,-106.4943,0,1,Wyoming
28519,470912,2016-12-04,47,35.58835,-86.44021944,0,1,Tennessee
31718,483212,2016-12-04,48,32.93286389,-96.90154444,0,1,Texas
31804,483299,2016-12-04,48,29.34499444,-98.583925,0,1,Texas
5080,62752,2016-12-04,6,38.42758889,-121.39812222,0,1,California
31765,483259,2016-12-04,48,30.26103056,-93.77463889,0,1,Texas
17237,260896,2016-12-04,26,43.03628889,-83.71600278,0,1,Michigan
32935,510623,2016-12-04,51,37.92671111,-79.23576944,1,1,Virginia
5381,63053,2016-12-04,6,38.02000278,-121.88102778,0,1,California
31719,483213,2016-12-04,48,29.48578056,-97.71118889,1,1,Texas
31720,483214,2016-12-04,48,31.93306944,-97.31513056,1,1,Texas
11388,160220,2016-12-04,16,43.74689722,-111.05205556,0,1,Idaho
31640,483133,2016-12-04,48,32.71141111,-96.62008889,0,1,Texas
6256,80533,2016-12-04,8,38.84988889,-104.75744444,0,1,Colorado
31641,483134,2016-12-04,48,32.83707222,-96.9227,0,2,Texas
5402,63074,2016-12-04,6,33.92977778,-118.28215833,1,1,California
33512,530491,2016-12-04,53,47.52833611,-122.35055278,1,1,Washington
31805,483300,2016-12-04,48,29.51081667,-95.09828056,0,1,Texas
1857,40857,2016-12-04,4,36.12956944,-111.24820833,0,2,Arizona
28514,470907,2016-12-04,47,35.91541111,-83.74316944,1,1,Tennessee
17243,260902,2016-12-04,26,46.74680556,-89.18088889,0,1,Michigan
14655,210749,2016-12-04,21,36.87114444,-84.9226,0,1,Kentucky
28578,470971,2016-12-04,47,35.18001667,-89.70941944,0,1,Tennessee
31691,483185,2016-12-04,48,29.65691667,-98.62595833,0,1,Texas
21743,360831,2016-12-04,36,40.64151389,-73.62336667,1,1,New York
904,10912,2016-12-04,1,34.09553611,-86.03740556,0,1,Alabama
4629,62300,2016-12-04,6,36.732925,-120.34096111,1,1,California
4642,62313,2016-12-04,6,35.31768611,-119.00298056,0,1,California
31766,483260,2016-12-04,48,30.27671111,-97.49193056,0,1,Texas
15923,240406,2016-12-04,24,38.54481111,-76.98473333,0,1,Maryland
9581,123064,2016-12-04,12,28.07970278,-81.95178611,0,1,Florida
17234,260893,2016-12-04,26,42.078175,-85.83029444,0,2,Michigan
19121,290823,2016-12-04,29,39.76058333,-92.92958333,0,1,Missouri
19122,290824,2016-12-04,29,39.06347222,-91.549,0,1,Missouri
27442,450853,2016-12-04,45,34.8905,-82.49411111,1,1,South Carolina
19074,290775,2016-12-04,29,38.52618056,-90.51305278,1,1,Missouri
12331,170991,2016-12-04,17,41.81642778,-87.63073889,1,2,Illinois
32932,510620,2016-12-04,51,37.48273056,-77.44453889,0,1,Virginia
14656,210750,2016-12-04,21,38.02438333,-84.1504,0,1,Kentucky
13500,190330,2016-12-04,19,41.60032222,-93.68235278,0,1,Iowa
27441,450852,2016-12-04,45,33.90323056,-80.92725,0,1,South Carolina
818,10826,2016-12-04,1,34.70939167,-87.74529444,1,1,Alabama
15312,220654,2016-12-04,22,30.22953056,-89.77551389,0,1,Louisiana
21742,360830,2016-12-04,36,40.65697222,-73.98218889,0,1,New York
23210,371338,2016-12-04,37,35.75233056,-78.49774444,0,1,North Carolina
18274,280589,2016-12-04,28,32.63723611,-88.67737222,1,3,Mississippi
33772,540231,2016-12-04,54,38.08242778,-82.54711111,1,1,West Virginia
18273,280588,2016-12-04,28,32.26848889,-90.2439,0,1,Mississippi
12325,170985,2016-12-04,17,40.16066111,-88.26706944,0,1,Illinois
785,10791,2016-12-04,1,32.50186389,-85.61217222,0,1,Alabama
18272,280587,2016-12-04,28,31.026025,-90.38322222,0,2,Mississippi
33771,540230,2016-12-04,54,37.76575556,-81.20264722,0,1,West Virginia
21856,360944,2016-12-04,36,43.27138611,-77.71498611,0,1,New York
21852,360940,2016-12-04,36,42.522225,-76.41482222,0,1,New York
9267,122733,2016-12-04,12,30.41211944,-81.56491111,0,1,Florida
13148,180776,2016-12-04,18,40.07309444,-86.49893889,0,1,Indiana
33770,540229,2016-12-04,54,37.78937222,-81.18525556,0,1,West Virginia
10966,131338,2016-12-04,13,32.98876389,-83.95061111,0,1,Georgia
21833,360921,2016-12-04,36,40.64138889,-73.98909444,0,1,New York
10965,131337,2016-12-04,13,34.48275,-83.95589444,0,1,Georgia
10964,131336,2016-12-04,13,34.59556389,-84.90976389,0,1,Georgia
6504,90224,2016-12-04,9,41.53498611,-72.02404167,1,1,Connecticut
13874,200350,2016-12-04,20,38.58849444,-94.68420556,1,1,Kansas
10963,131335,2016-12-04,13,34.01802778,-84.61817778,0,1,Georgia
20893,350337,2016-12-04,35,32.64151667,-103.12779722,1,1,New Mexico
27624,460098,2016-12-04,46,43.03924444,-97.39382778,1,1,South Dakota
19179,290883,2016-12-04,29,37.13572778,-93.45241944,0,1,Missouri
13875,200351,2016-12-04,20,37.64574722,-97.33553056,0,1,Kansas
23192,371320,2016-12-04,37,34.62221389,-79.05526944,1,1,North Carolina
13876,200352,2016-12-04,20,37.88759167,-100.86543889,0,1,Kansas
26482,421032,2016-12-04,42,40.27596389,-76.99200556,0,1,Pennsylvania
17689,270370,2016-12-04,27,44.42945556,-95.79476667,0,1,Minnesota
21777,360865,2016-12-04,36,40.85871944,-73.41643333,0,1,New York
15331,220673,2016-12-04,22,30.49861111,-90.83611111,0,1,Louisiana
13127,180754,2016-12-04,18,39.77806389,-86.36266389,0,1,Indiana
26460,421010,2016-12-04,42,40.37160833,-75.10783056,0,1,Pennsylvania
23207,371335,2016-12-04,37,36.39454444,-80.74179167,0,2,North Carolina
14608,210702,2016-12-04,21,37.16334722,-83.57596944,0,1,Kentucky
14607,210701,2016-12-04,21,37.44013889,-87.98912222,0,1,Kentucky
817,10825,2016-12-04,1,33.94938889,-86.47394444,0,1,Alabama
816,10824,2016-12-04,1,31.35469722,-88.22512778,0,1,Alabama
815,10823,2016-12-04,1,33.966975,-85.92630556,0,1,Alabama
5119,62791,2016-12-04,6,33.16245278,-117.34653889,1,1,California
9178,122635,2016-12-04,12,27.98170833,-82.30694167,1,1,Florida
5221,62893,2016-12-04,6,32.60216389,-117.06453333,1,1,California
27511,450922,2016-12-04,45,33.01959722,-80.15845278,1,1,South Carolina
4391,62059,2016-12-04,6,35.73103333,-119.852725,0,1,California
31644,483137,2016-12-04,48,32.57819722,-97.34277778,0,1,Texas
23161,371289,2016-12-04,37,35.16606944,-83.387925,0,1,North Carolina
28530,470923,2016-12-04,47,36.07071944,-86.71635,0,1,Tennessee
31643,483136,2016-12-04,48,29.58691667,-97.98805,0,1,Texas
26405,420955,2016-12-04,42,40.10762778,-76.68066667,1,1,Pennsylvania
31642,483135,2016-12-04,48,31.81941944,-106.44468333,1,1,Texas
9202,122660,2016-12-04,12,30.313575,-81.85655278,0,1,Florida
11389,160221,2016-12-05,16,42.57652222,-113.88389167,0,1,Idaho
13107,180734,2016-12-05,18,39.49574167,-85.90396944,0,1,Indiana
23134,371262,2016-12-05,37,35.95942222,-78.30053611,0,1,North Carolina
19125,290827,2016-12-05,29,37.131,-92.71958333,0,1,Missouri
33778,540238,2016-12-05,54,39.10526389,-80.40814722,1,1,West Virginia
6255,80532,2016-12-05,8,39.98076667,-105.02016667,1,1,Colorado
12327,170987,2016-12-05,17,42.45099444,-88.99453333,0,1,Illinois
19124,290826,2016-12-05,29,37.14280556,-93.33855556,1,1,Missouri
19123,290825,2016-12-05,29,38.97147222,-92.42005556,0,1,Missouri
15314,220656,2016-12-05,22,30.79041667,-91.13256944,0,1,Louisiana
13104,180731,2016-12-05,18,39.52920278,-86.78431944,0,1,Indiana
19075,290776,2016-12-05,29,39.04661667,-94.42751667,0,1,Missouri
15322,220664,2016-12-05,22,30.2914,-90.9955,0,1,Louisiana
26449,420999,2016-12-05,42,40.56748611,-75.56108333,0,1,Pennsylvania
15313,220655,2016-12-05,22,32.83445,-92.41888889,0,1,Louisiana
23137,371265,2016-12-05,37,36.05916667,-79.66167778,0,1,North Carolina
25341,410334,2016-12-05,41,42.35253611,-122.87297778,0,1,Oregon
33777,540237,2016-12-05,54,38.99603333,-80.24560556,0,1,West Virginia
19161,290865,2016-12-05,29,38.98982778,-94.51969722,1,1,Missouri
5122,62794,2016-12-05,6,36.94006944,-121.78108333,0,1,California
2365,50501,2016-12-05,5,35.18468889,-93.15561944,3,1,Arkansas
4290,61956,2016-12-05,6,37.15774722,-118.17671667,1,1,California
31806,483301,2016-12-05,48,33.23631389,-97.58285833,0,1,Texas
11158,150101,2016-12-05,15,21.33306944,-157.69770278,1,1,Hawaii
9626,123109,2016-12-05,12,30.41666389,-81.69666667,1,1,Florida
5267,62939,2016-12-05,6,35.76713889,-119.24104167,0,1,California
9573,123056,2016-12-05,12,26.58345,-81.71765556,0,1,Florida
17264,260923,2016-12-05,26,44.733875,-85.6566,0,1,Michigan
34295,550505,2016-12-05,55,44.90768056,-92.54294722,0,1,Wisconsin
6505,90225,2016-12-05,9,41.78533611,-72.65899722,0,1,Connecticut
25347,410340,2016-12-05,41,44.05873889,-123.10333889,0,1,Oregon
17660,270341,2016-12-05,27,47.59388056,-94.77765556,0,1,Minnesota
28513,470906,2016-12-05,47,35.50718889,-86.14091944,0,1,Tennessee
9224,122687,2016-12-05,12,28.38339722,-81.376125,1,1,Florida
9209,122667,2016-12-05,12,27.70483889,-82.21181111,0,1,Florida
10970,131342,2016-12-05,13,31.55750556,-83.48923333,0,1,Georgia
16284,250289,2016-12-05,25,42.25595556,-70.86455556,0,1,Massachusetts
31645,483138,2016-12-05,48,32.29739167,-96.56823056,0,1,Texas
4392,62060,2016-12-05,6,37.82779444,-121.28964722,1,1,California
17338,260998,2016-12-05,26,42.14589722,-85.63780278,0,1,Michigan
4394,62062,2016-12-05,6,36.4771,-119.56411111,0,1,California
31726,483220,2016-12-05,48,32.89724167,-97.03730278,1,1,Texas
31725,483219,2016-12-05,48,29.63482778,-95.23603056,1,1,Texas
20558,340575,2016-12-05,34,40.31558611,-74.38953333,0,1,New Jersey
31724,483218,2016-12-05,48,31.83044722,-102.54599444,0,1,Texas
31723,483217,2016-12-05,48,33.39153333,-94.06559444,0,1,Texas
23163,371291,2016-12-05,37,35.30562222,-80.74958889,1,1,North Carolina
31727,483221,2016-12-05,48,28.83275833,-97.06043889,0,1,Texas
786,10792,2016-12-05,1,30.95261389,-87.83403889,0,1,Alabama
9241,122704,2016-12-05,12,29.39728056,-81.6235,0,1,Florida
18276,280591,2016-12-05,28,34.93336389,-89.68871944,0,1,Mississippi
13877,200353,2016-12-05,20,39.78193889,-95.00246667,0,1,Kansas
21780,360868,2016-12-05,36,40.84671389,-73.2572,0,1,New York
19538,310177,2016-12-05,31,40.82283056,-97.80713889,0,1,Nebraska
9359,122831,2016-12-05,12,30.25303889,-81.51633056,0,2,Florida
13168,180796,2016-12-05,18,38.90816667,-84.93951111,0,1,Indiana
9476,122956,2016-12-05,12,27.27916389,-80.29294444,0,1,Florida
23113,371241,2016-12-05,37,36.32057222,-79.21482778,1,1,North Carolina
20876,350320,2016-12-05,35,35.02552222,-106.09698611,0,1,New Mexico
31876,483371,2016-12-05,48,33.40388611,-97.73625,0,1,Texas
10967,131339,2016-12-05,13,33.62693611,-84.29601111,0,1,Georgia
10968,131340,2016-12-05,13,33.92324444,-84.62966111,0,1,Georgia
21878,360966,2016-12-05,36,42.32943889,-75.3018,0,1,New York
2273,50405,2016-12-05,5,34.94058333,-92.42763611,0,1,Arkansas
10969,131341,2016-12-05,13,33.70101667,-84.74658333,0,1,Georgia
18275,280590,2016-12-05,28,32.47915556,-88.60020833,0,1,Mississippi
19795,320240,2016-12-05,32,36.129775,-115.14016389,0,1,Nevada
17236,260895,2016-12-05,26,43.27791111,-85.76951111,0,1,Michigan
24288,390998,2016-12-05,39,39.70125833,-83.61113333,1,1,Ohio
9126,122576,2016-12-05,12,27.99611111,-82.45115,0,1,Florida
17244,260903,2016-12-05,26,43.90774722,-85.85145556,0,1,Michigan
5708,63382,2016-12-05,6,34.0655,-118.20724722,0,1,California
21744,360832,2016-12-05,36,40.75790556,-73.852575,0,1,New York
4546,62216,2016-12-05,6,34.61641944,-117.85800556,0,1,California
9124,122573,2016-12-05,12,26.98288056,-82.10083056,1,2,Florida
4539,62209,2016-12-05,6,33.65736944,-116.94485,1,1,California
31767,483261,2016-12-05,48,30.12833889,-97.44367222,0,1,Texas
9164,122618,2016-12-05,12,27.90763333,-82.32048611,0,1,Florida
9128,122578,2016-12-05,12,30.3503,-81.7521,0,1,Florida
27443,450854,2016-12-05,45,33.97268056,-78.88908889,1,1,South Carolina
9133,122583,2016-12-05,12,28.3196,-82.32486111,0,1,Florida
23120,371248,2016-12-05,37,34.47369167,-78.668025,1,1,North Carolina
17246,260905,2016-12-05,26,42.59061111,-83.18834167,0,1,Michigan
20507,340524,2016-12-05,34,39.358,-75.00403056,0,2,New Jersey
21749,360837,2016-12-05,36,43.16900556,-75.53847222,1,1,New York
17241,260900,2016-12-05,26,41.82548333,-86.06691944,0,1,Michigan
20533,340550,2016-12-05,34,40.82345833,-74.834725,0,1,New Jersey
31768,483262,2016-12-05,48,33.02238056,-102.81901111,0,2,Texas
15926,240410,2016-12-05,24,38.99008611,-77.12885278,0,1,Maryland
20412,340427,2016-12-05,34,40.71568056,-74.96955278,0,1,New Jersey
17240,260899,2016-12-05,26,42.62634444,-83.24907222,0,1,Michigan
23172,371300,2016-12-05,37,35.39991667,-79.78426944,0,1,North Carolina
5371,63043,2016-12-05,6,33.75581667,-117.95483611,0,1,California
9153,122606,2016-12-05,12,27.79901944,-82.72845556,0,1,Florida
31647,483140,2016-12-05,48,32.54375833,-95.25249167,0,1,Texas
9161,122615,2016-12-05,12,30.42406944,-81.65639444,1,1,Florida
23174,371302,2016-12-05,37,35.21394167,-79.37675,0,1,North Carolina
23130,371258,2016-12-06,37,35.99639167,-78.896225,1,1,North Carolina
23155,371283,2016-12-06,37,35.39261667,-78.520325,0,1,North Carolina
23114,371242,2016-12-06,37,35.65897778,-81.23021389,1,1,North Carolina
12332,170992,2016-12-06,17,39.96270278,-88.26595,0,2,Illinois
23116,371244,2016-12-06,37,35.73073333,-81.33932222,0,1,North Carolina
19539,310178,2016-12-06,31,40.92923611,-96.64331944,0,1,Nebraska
31649,483142,2016-12-06,48,32.78996944,-97.32111944,0,1,Texas
19849,320294,2016-12-06,32,35.95298056,-115.11419722,0,1,Nevada
12329,170989,2016-12-06,17,39.99594444,-89.84616944,0,1,Illinois
31648,483141,2016-12-06,48,27.97125278,-97.56349444,0,1,Texas
5271,62943,2016-12-06,6,37.96186111,-121.29090556,1,1,California
23164,371292,2016-12-06,37,35.21469167,-80.87271389,1,1,North Carolina
9594,123077,2016-12-06,12,28.24870556,-81.30545,0,1,Florida
25342,410335,2016-12-06,41,42.30439444,-121.41953611,0,1,Oregon
5223,62895,2016-12-06,6,37.70149444,-122.41177222,0,1,California
31730,483224,2016-12-06,48,28.82804722,-97.10785,0,1,Texas
16286,250291,2016-12-06,25,77.7777,777.7777,0,1,Massachusetts
10973,131345,2016-12-06,13,34.38156667,-83.87591944,0,1,Georgia
10972,131344,2016-12-06,13,33.57,-84.37483611,0,1,Georgia
10971,131343,2016-12-06,13,32.23381944,-81.51574167,0,1,Georgia
21822,360910,2016-12-06,36,42.15721944,-73.94658611,0,1,New York
20883,350327,2016-12-06,35,34.66833056,-106.686875,0,1,New Mexico
20910,350354,2016-12-06,35,36.60953333,-108.91463889,1,1,New Mexico
31877,483372,2016-12-06,48,30.83446111,-94.29479444,0,1,Texas
12367,171029,2016-12-06,17,40.13296667,-88.88143889,0,1,Illinois
21751,360839,2016-12-06,36,40.81398056,-73.40776944,0,1,New York
828,10836,2016-12-06,1,34.96799167,-86.79896667,0,1,Alabama
829,10837,2016-12-06,1,34.344475,-85.99778056,0,1,Alabama
31728,483222,2016-12-06,48,32.54518056,-94.14259167,0,1,Texas
830,10838,2016-12-06,1,34.252975,-87.57399444,0,1,Alabama
27444,450855,2016-12-06,45,34.6792,-82.45178889,0,1,South Carolina
21745,360833,2016-12-06,36,40.69481667,-73.95243056,0,1,New York
33503,530481,2016-12-06,53,46.79879167,-122.88938889,0,1,Washington
31769,483263,2016-12-06,48,32.20588056,-95.01238889,0,1,Texas
33508,530486,2016-12-06,53,47.82636111,-122.3106,0,1,Washington
33509,530488,2016-12-06,53,45.66776667,-122.62740833,1,1,Washington
24261,390971,2016-12-06,39,40.17284444,-82.64446389,0,1,Ohio
9527,123008,2016-12-06,12,30.17896944,-85.798425,1,1,Florida
17263,260922,2016-12-06,26,43.17885833,-86.04669722,0,1,Michigan
13502,190332,2016-12-06,19,41.47213333,-93.55908056,0,1,Iowa
33541,530520,2016-12-06,53,47.75490833,-122.32921389,0,1,Washington
26446,420996,2016-12-06,42,40.1245,-75.91155,0,1,Pennsylvania
26490,421040,2016-12-06,42,41.12726944,-75.40042222,0,2,Pennsylvania
26477,421027,2016-12-06,42,41.83044722,-76.34998889,0,1,Pennsylvania
1858,40858,2016-12-06,4,33.58190833,-112.16886667,1,1,Arizona
14609,210703,2016-12-06,21,37.42504722,-82.47095833,0,1,Kentucky
31729,483223,2016-12-06,48,33.76095833,-95.41416389,0,2,Texas
4610,62281,2016-12-06,6,32.69174167,-117.01552778,0,1,California
5109,62781,2016-12-06,6,36.05372222,-119.00815278,0,1,California
23206,371334,2016-12-06,37,35.38891667,-80.21185278,0,1,North Carolina
5103,62775,2016-12-06,6,33.96272778,-118.42174444,1,1,California
5075,62747,2016-12-06,6,34.04878333,-118.53335278,0,1,California
932,10940,2016-12-06,1,33.31919722,-87.65128056,0,2,Alabama
19126,290828,2016-12-06,29,38.87091667,-90.89291667,0,1,Missouri
31692,483186,2016-12-06,48,33.20133333,-97.09101944,0,1,Texas
15309,220651,2016-12-06,22,32.67176111,-93.42135,1,1,Louisiana
